0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.393790753558278084e-03,-4.735121037811040878e-03,-6.973078940063714981e-03,-9.059802629053592682e-03,-1.095188315957784653e-02,-1.261163316667079926e-02,-1.400817092508077621e-02,-1.511829998344182968e-02,-1.592714525759220123e-02,-1.642853952944278717e-02,-1.662513054907321930e-02,-1.652823947370052338e-02,-1.615744270384311676e-02,-1.553991902619600296e-02,-1.470956392586231232e-02,-1.370592322200536728e-02,-1.257296185940504074e-02,-1.135772373527288437e-02,-1.010890770703554153e-02,-8.875428698956966400e-03,-7.704984396696090698e-03,-6.642686203122138977e-03,-5.729792639613151550e-03,-5.002576857805252075e-03,-4.491365514695644379e-03,-4.219766706228256226e-03,-4.204114433377981186e-03,-4.453134723007678986e-03,-4.967832937836647034e-03,-5.741611588746309280e-03,-6.760592572391033173e-03,-8.004136383533477783e-03,-9.445534087717533112e-03,-1.105283945798873901e-02,-1.278982125222682953e-02,-1.461698301136493683e-02,-1.649264432489871979e-02,-1.837402582168579102e-02,-2.021830528974533081e-02,-2.198364399373531342e-02,-2.363011240959167480e-02,-2.512053400278091431e-02,-2.642120048403739929e-02,-2.750245854258537292e-02,-2.833916433155536652e-02,-2.891098707914352417e-02,-2.920259535312652588e-02,-2.920368500053882599e-02,-2.890892140567302704e-02,-2.831775322556495667e-02,-2.743415720760822296e-02,-2.626629918813705444e-02,-2.482616342604160309e-02,-2.312914095818996429e-02,-2.119360305368900299e-02,-1.904048584401607513e-02,-1.669288612902164459e-02,-1.417567674070596695e-02,-1.151516847312450409e-02,-8.738790638744831085e-03,-5.874820519238710403e-03,-2.952135866507887840e-03,-7.262067578967408419e-18
0.000000000000000000e+00,-4.583496134728193283e-03,-9.066552855074405670e-03,-1.335171796381473541e-02,-1.734742149710655212e-02,-2.097068913280963898e-02,-2.414957061409950256e-02,-2.682524546980857849e-02,-2.895369939506053925e-02,-3.050694987177848816e-02,-3.147377446293830872e-02,-3.185992315411567688e-02,-3.168779984116554260e-02,-3.099567256867885590e-02,-2.983637154102325439e-02,-2.827558293938636780e-02,-2.638976275920867920e-02,-2.426375634968280792e-02,-2.198819257318973541e-02,-1.965673081576824188e-02,-1.736327260732650757e-02,-1.519920304417610168e-02,-1.325074210762977600e-02,-1.159650832414627075e-02,-1.030534878373146057e-02,-9.434494189918041229e-03,-9.028092958033084869e-03,-9.116166271269321442e-03,-9.713982231914997101e-03,-1.082187984138727188e-02,-1.242552138864994049e-02,-1.449655462056398392e-02,-1.699364371597766876e-02,-1.986384205520153046e-02,-2.304422296583652496e-02,-2.646375261247158051e-02,-3.004528395831584930e-02,-3.370765596628189087e-02,-3.736779838800430298e-02,-4.094280302524566650e-02,-4.435187205672264099e-02,-4.751813039183616638e-02,-5.037022382020950317e-02,-5.284369364380836487e-02,-5.488208681344985962e-02,-5.643779784440994263e-02,-5.747264996170997620e-02,-5.795817449688911438e-02,-5.787569284439086914e-02,-5.721610784530639648e-02,-5.597956106066703796e-02,-5.417486280202865601e-02,-5.181885138154029846e-02,-4.893561452627182007e-02,-4.555569589138031006e-02,-4.171524196863174438e-02,-3.745521232485771179e-02,-3.282056376338005066e-02,-2.785953879356384277e-02,-2.262300811707973480e-02,-1.716386899352073669e-02,-1.153654325753450394e-02,-5.796527024358510971e-03,-1.425854731557874092e-17
0.000000000000000000e+00,-6.382938008755445480e-03,-1.262605004012584686e-02,-1.859372667968273163e-02,-2.415865845978260040e-02,-2.920565754175186157e-02,-3.363508731126785278e-02,-3.736580908298492432e-02,-4.033754765987396240e-02,-4.251258447766304016e-02,-4.387676715850830078e-02,-4.443977773189544678e-02,-4.423464834690093994e-02,-4.331660270690917969e-02,-4.176118224859237671e-02,-3.966179490089416504e-02,-3.712674602866172791e-02,-3.427582234144210815e-02,-3.123658709228038788e-02,-2.814048528671264648e-02,-2.511887811124324799e-02,-2.229913882911205292e-02,-1.980092748999595642e-02,-1.773276925086975098e-02,-1.618900708854198456e-02,-1.524724438786506653e-02,-1.496632210910320282e-02,-1.538490131497383118e-02,-1.652065664529800415e-02,-1.837009750306606293e-02,-2.090900577604770660e-02,-2.409345284104347229e-02,-2.786134555935859680e-02,-3.213443979620933533e-02,-3.682073578238487244e-02,-4.181716218590736389e-02,-4.701248556375503540e-02,-5.229030176997184753e-02,-5.753205344080924988e-02,-6.261996179819107056e-02,-6.743981689214706421e-02,-7.188349217176437378e-02,-7.585117965936660767e-02,-7.925333082675933838e-02,-8.201210200786590576e-02,-8.406256884336471558e-02,-8.535337448120117188e-02,-8.584712445735931396e-02,-8.552037179470062256e-02,-8.436326682567596436e-02,-8.237893879413604736e-02,-7.958266884088516235e-02,-7.600088417530059814e-02,-7.166998088359832764e-02,-6.663516908884048462e-02,-6.094924360513687134e-02,-5.467138439416885376e-02,-4.786607995629310608e-02,-4.060205444693565369e-02,-3.295139968395233154e-02,-2.498874999582767487e-02,-1.679061912000179291e-02,-8.434823714196681976e-03,-2.074702483233859467e-17
0.000000000000000000e+00,-7.640255615115165710e-03,-1.511329505592584610e-02,-2.225705236196517944e-02,-2.891959436237812042e-02,-3.496378287672996521e-02,-4.027144610881805420e-02,-4.474697262048721313e-02,-4.832013696432113647e-02,-5.094816535711288452e-02,-5.261690169572830200e-02,-5.334106460213661194e-02,-5.316362529993057251e-02,-5.215428397059440613e-02,-5.040713399648666382e-02,-4.803758114576339722e-02,-4.517864435911178589e-02,-4.197672381997108459e-02,-3.858700767159461975e-02,-3.516867756843566895e-02,-3.188002482056617737e-02,-2.887368015944957733e-02,-2.629206329584121704e-02,-2.426322549581527710e-02,-2.289718016982078552e-02,-2.228284999728202820e-02,-2.248568832874298096e-02,-2.354605495929718018e-02,-2.547834999859333038e-02,-2.827095054090023041e-02,-3.188688680529594421e-02,-3.626523539423942566e-02,-4.132318124175071716e-02,-4.695860669016838074e-02,-5.305317789316177368e-02,-5.947575345635414124e-02,-6.608604639768600464e-02,-7.273838669061660767e-02,-7.928545027971267700e-02,-8.558192104101181030e-02,-9.148786962032318115e-02,-9.687183052301406860e-02,-1.016135141253471375e-01,-1.056060716509819031e-01,-1.087577864527702332e-01,-1.109934151172637939e-01,-1.122548952698707581e-01,-1.125016361474990845e-01,-1.117103472352027893e-01,-1.098744794726371765e-01,-1.070032864809036255e-01,-1.031206846237182617e-01,-9.826385974884033203e-02,-9.248174726963043213e-02,-8.583350479602813721e-02,-7.838691025972366333e-02,-7.021690905094146729e-02,-6.140421703457832336e-02,-5.203407257795333862e-02,-4.219516366720199585e-02,-3.197871521115303040e-02,-2.147776447236537933e-02,-1.078653614968061447e-02,-2.652913477373124065e-17
0.000000000000000000e+00,-8.251447230577468872e-03,-1.632270030677318573e-02,-2.403928712010383606e-02,-3.123799897730350494e-02,-3.777205199003219604e-02,-4.351571947336196899e-02,-4.836827144026756287e-02,-5.225709080696105957e-02,-5.513988807797431946e-02,-5.700592324137687683e-02,-5.787621065974235535e-02,-5.780271440744400024e-02,-5.686653777956962585e-02,-5.517521873116493225e-02,-5.285918340086936951e-02,-5.006749927997589111e-02,-4.696308448910713196e-02,-4.371750727295875549e-02,-4.050556197762489319e-02,-3.749981895089149475e-02,-3.486526757478713989e-02,-3.275428712368011475e-02,-3.130205348134040833e-02,-3.062254749238491058e-02,-3.080526180565357208e-02,-3.191270306706428528e-02,-3.397876396775245667e-02,-3.700795397162437439e-02,-4.097555577754974365e-02,-4.582861065864562988e-02,-5.148772895336151123e-02,-5.784961208701133728e-02,-6.479018926620483398e-02,-7.216828316450119019e-02,-7.982960343360900879e-02,-8.761098980903625488e-02,-9.534477442502975464e-02,-1.028630360960960388e-01,-1.100016906857490540e-01,-1.166043579578399658e-01,-1.225256994366645813e-01,-1.276343911886215210e-01,-1.318155229091644287e-01,-1.349723637104034424e-01,-1.370276063680648804e-01,-1.379240155220031738e-01,-1.376244872808456421e-01,-1.361115723848342896e-01,-1.333866864442825317e-01,-1.294687688350677490e-01,-1.243927627801895142e-01,-1.182078719139099121e-01,-1.109756976366043091e-01,-1.027683541178703308e-01,-9.366659820079803467e-02,-8.375810086727142334e-02,-7.313589006662368774e-02,-6.189696118235588074e-02,-5.014115944504737854e-02,-3.797023743391036987e-02,-2.548719011247158051e-02,-1.279573887586593628e-02,-3.146709201076249593e-17
0.000000000000000000e+00,-8.169913664460182190e-03,-1.616229303181171417e-02,-2.380551211535930634e-02,-3.093955107033252716e-02,-3.742131590843200684e-02,-4.312937706708908081e-02,-4.796798154711723328e-02,-5.187022313475608826e-02,-5.480019375681877136e-02,-5.675417184829711914e-02,-5.776066705584526062e-02,-5.787944793701171875e-02,-5.719951912760734558e-02,-5.583614110946655273e-02,-5.392700433731079102e-02,-5.162768438458442688e-02,-4.910651594400405884e-02,-4.653913155198097229e-02,-4.410271346569061279e-02,-4.197032004594802856e-02,-4.030532762408256531e-02,-3.925622627139091492e-02,-3.895197808742523193e-02,-3.949797153472900391e-02,-4.097281023859977722e-02,-4.342592507600784302e-02,-4.687616229057312012e-02,-5.131126940250396729e-02,-5.668839812278747559e-02,-6.293544918298721313e-02,-6.995330750942230225e-02,-7.761881500482559204e-02,-8.578838407993316650e-02,-9.430205076932907104e-02,-1.029879972338676453e-01,-1.116671413183212280e-01,-1.201578676700592041e-01,-1.282805651426315308e-01,-1.358620673418045044e-01,-1.427394747734069824e-01,-1.487638056278228760e-01,-1.538027971982955933e-01,-1.577433198690414429e-01,-1.604929566383361816e-01,-1.619810312986373901e-01,-1.621589958667755127e-01,-1.610000878572463989e-01,-1.584985852241516113e-01,-1.546685397624969482e-01,-1.495420783758163452e-01,-1.431674808263778687e-01,-1.356071084737777710e-01,-1.269350945949554443e-01,-1.172353029251098633e-01,-1.065991222858428955e-01,-9.512364864349365234e-02,-8.290997147560119629e-02,-7.006177306175231934e-02,-5.668426305055618286e-02,-4.288332909345626831e-02,-2.876503393054008484e-02,-1.443533506244421005e-02,-3.549421751425446095e-17
0.000000000000000000e+00,-7.411203347146511078e-03,-1.466312073171138763e-02,-2.160215005278587341e-02,-2.808585949242115021e-02,-3.398807346820831299e-02,-3.920340910553932190e-02,-4.365105926990509033e-02,-4.727774113416671753e-02,-5.005966126918792725e-02,-5.200347676873207092e-02,-5.314616858959197998e-02,-5.355388671159744263e-02,-5.331978201866149902e-02,-5.256087332963943481e-02,-5.141413956880569458e-02,-5.003189295530319214e-02,-4.857664927840232849e-02,-4.721562564373016357e-02,-4.611511528491973877e-02,-4.543486982583999634e-02,-4.532270878553390503e-02,-4.590954631567001343e-02,-4.730496183037757874e-02,-4.959347471594810486e-02,-5.283167585730552673e-02,-5.704619735479354858e-02,-6.223271414637565613e-02,-6.835585087537765503e-02,-7.535009086132049561e-02,-8.312159776687622070e-02,-9.155082702636718750e-02,-1.004959195852279663e-01,-1.097966581583023071e-01,-1.192788705229759216e-01,-1.287591755390167236e-01,-1.380498111248016357e-01,-1.469635218381881714e-01,-1.553181409835815430e-01,-1.629409790039062500e-01,-1.696726530790328979e-01,-1.753705292940139771e-01,-1.799113005399703979e-01,-1.831931024789810181e-01,-1.851368099451065063e-01,-1.856865882873535156e-01,-1.848098933696746826e-01,-1.824966967105865479e-01,-1.787583231925964355e-01,-1.736255735158920288e-01,-1.671468168497085571e-01,-1.593855172395706177e-01,-1.504178196191787720e-01,-1.403300315141677856e-01,-1.292162239551544189e-01,-1.171760037541389465e-01,-1.043124422430992126e-01,-9.073048084974288940e-02,-7.653555274009704590e-02,-6.183262914419174194e-02,-4.672561585903167725e-02,-3.131711483001708984e-02,-1.570846326649188995e-02,-3.861840920469579203e-17
0.000000000000000000e+00,-6.052572280168533325e-03,-1.197835709899663925e-02,-1.765565201640129089e-02,-2.297273837029933929e-02,-2.783240377902984619e-02,-3.215593844652175903e-02,-3.588644042611122131e-02,-3.899130970239639282e-02,-4.146384075284004211e-02,-4.332386702299118042e-02,-4.461741074919700623e-02,-4.541533440351486206e-02,-4.581110924482345581e-02,-4.591768607497215271e-02,-4.586366564035415649e-02,-4.578882083296775818e-02,-4.583922773599624634e-02,-4.616208001971244812e-02,-4.690041765570640564e-02,-4.818798974156379700e-02,-5.014432966709136963e-02,-5.287032574415206909e-02,-5.644436925649642944e-02,-6.091920286417007446e-02,-6.631963700056076050e-02,-7.264114916324615479e-02,-7.984941452741622925e-02,-8.788077533245086670e-02,-9.664367139339447021e-02,-1.060208901762962341e-01,-1.158726066350936890e-01,-1.260400563478469849e-01,-1.363498121500015259e-01,-1.466182917356491089e-01,-1.566566675901412964e-01,-1.662756353616714478e-01,-1.752902567386627197e-01,-1.835243701934814453e-01,-1.908147633075714111e-01,-1.970146596431732178e-01,-2.019968032836914062e-01,-2.056555896997451782e-01,-2.079087793827056885e-01,-2.086981385946273804e-01,-2.079896628856658936e-01,-2.057728469371795654e-01,-2.020595520734786987e-01,-1.968821883201599121e-01,-1.902914792299270630e-01,-1.823540180921554565e-01,-1.731494963169097900e-01,-1.627679467201232910e-01,-1.513069570064544678e-01,-1.388690918684005737e-01,-1.255595982074737549e-01,-1.114843413233757019e-01,-9.674823284149169922e-02,-8.145403116941452026e-02,-6.570161879062652588e-02,-4.958767071366310120e-02,-3.320578113198280334e-02,-1.664688810706138611e-02,-4.091816652221777148e-17
0.000000000000000000e+00,-4.227383527904748917e-03,-8.372229523956775665e-03,-1.235615927726030350e-02,-1.610894314944744110e-02,-1.957216672599315643e-02,-2.270241454243659973e-02,-2.547385729849338531e-02,-2.788011170923709869e-02,-2.993532456457614899e-02,-3.167439624667167664e-02,-3.315236419439315796e-02,-3.444293141365051270e-02,-3.563619777560234070e-02,-3.683568537235260010e-02,-3.815473616123199463e-02,-3.971244767308235168e-02,-4.162925854325294495e-02,-4.402236267924308777e-02,-4.700112715363502502e-02,-5.066265165805816650e-02,-5.508768558502197266e-02,-6.033697351813316345e-02,-6.644824892282485962e-02,-7.343392074108123779e-02,-8.127958327531814575e-02,-8.994337171316146851e-02,-9.935617446899414062e-02,-1.094227805733680725e-01,-1.200238168239593506e-01,-1.310184299945831299e-01,-1.422477364540100098e-01,-1.535386890172958374e-01,-1.647084653377532959e-01,-1.755690574645996094e-01,-1.859320700168609619e-01,-1.956132948398590088e-01,-2.044372409582138062e-01,-2.122412621974945068e-01,-2.188792079687118530e-01,-2.242244780063629150e-01,-2.281724661588668823e-01,-2.306421846151351929e-01,-2.315772920846939087e-01,-2.309461832046508789e-01,-2.287415266036987305e-01,-2.249790281057357788e-01,-2.196956127882003784e-01,-2.129472047090530396e-01,-2.048059850931167603e-01,-1.953575015068054199e-01,-1.846976280212402344e-01,-1.729294955730438232e-01,-1.601605713367462158e-01,-1.464999914169311523e-01,-1.320561617612838745e-01,-1.169348582625389099e-01,-1.012377664446830750e-01,-8.506146818399429321e-02,-6.849703937768936157e-02,-5.163004249334335327e-02,-3.454105928540229797e-02,-1.730653457343578339e-02,-4.253156907211265111e-17
